"","ProDiabetes","AntiDiabetes"
"893","ODF2","RPL7A"
"894","UQCRC1","RPL7A"
"895","PDIA3","RPL7A"
"896","GPI","RPL7A"
"897","TPD52L2","RPL7A"
"898","THOC6","RPL7A"
"899","HSPA9","RPL7A"
"900","HSPA5","RPL7A"
"901","GPAA1","RPL7A"
"902","SAFB2","RPL7A"
"903","HNRNPA1","RPL7A"
"904","ZFP36L1","RPL7A"
"905","GBAP1","RPL7A"
"906","RBM3","RPL7A"
"907","CCDC22","RPL7A"
"908","PTX3","RPL7A"
"909","RTN3","RPL7A"
"910","KDELR2","RPL7A"
"911","COPG","RPL7A"
"912","HERPUD1","RPL7A"
"913","GLUD1","RPL7A"
"914","DDIT4","RPL7A"
"915","ARF6","RPL7A"
"916","HNRNPU","RPL7A"
"917","TSPAN14","RPL7A"
"918","HMGB2","RPL7A"
"919","SART1","RPL7A"
"920","CDT1","RPL7A"
"921","MAPRE1","RPL7A"
"922","YWHAZ","RPL7A"
"923","PPP4C","RPL7A"
"924","HYOU1","RPL7A"
"925","GLUL","RPL7A"
"926","RAB1B","RPL7A"
"927","ICAM3","RPL7A"
"928","CYBB","RPL7A"
"929","PRPF6","RPL7A"
"930","SRSF9","RPL7A"
"931","EHD4","RPL7A"
"932","PUF60","RPL7A"
"933","DUSP1","RPL7A"
"934","PHF21A","RPL7A"
"935","TSC22D3","RPL7A"
"936","ALDOA","RPL7A"
"937","HBEGF","RPL7A"
"938","PAK2","RPL7A"
"939","MARCKS","RPL7A"
"940","FCAR","RPL7A"
"941","AMDHD2","RPL7A"
"942","MRPL12","RPL7A"
"943","MAFB","RPL7A"
"944","JUNB","RPL7A"
"945","EREG","RPL7A"
"946","LSM12","RPL7A"
"947","POTEKP","RPL7A"
"948","SOCS3","RPL7A"
"949","SOCS1","RPL7A"
"950","ACTR2","RPL7A"
"951","CDC37","RPL7A"
"952","ELMO1","RPL7A"
"953","TESK2","RPL7A"
"954","HNRNPA3","RPL7A"
"955","GSN","RPL7A"
"956","FPR2","RPL7A"
"957","RAB8A","RPL7A"
"958","PPIF","RPL7A"
"959","STX11","RPL7A"
"960","NSD1","RPL7A"
"961","HNRNPK","RPL7A"
"962","CTSD","RPL7A"
"963","PABPC4","RPL7A"
"964","P4HB","RPL7A"
"965","COPS7B","RPL7A"
"966","C19orf60","RPL7A"
"967","PRCC","RPL7A"
"968","RRP12","RPL7A"
"969","PDIA4","HINT1"
"970","CHFR","HINT1"
"971","CDK9","HINT1"
"972","AAMP","HINT1"
"973","RPN1","HINT1"
"974","WDR18","HINT1"
"975","DDX3X","HINT1"
"976","BLK","HINT1"
"977","FZR1","HINT1"
"978","SAFB","HINT1"
"979","CXCR4","HINT1"
"980","NDUFV1","HINT1"
"981","ODF2","HINT1"
"982","UQCRC1","HINT1"
"983","PDIA3","HINT1"
"984","GPI","HINT1"
"985","TPD52L2","HINT1"
"986","THOC6","HINT1"
"987","HSPA9","HINT1"
"988","HSPA5","HINT1"
"989","GPAA1","HINT1"
"990","SAFB2","HINT1"
"991","HNRNPA1","HINT1"
"992","ZFP36L1","HINT1"
"993","GBAP1","HINT1"
"994","RBM3","HINT1"
"995","CCDC22","HINT1"
"996","PTX3","HINT1"
"997","RTN3","HINT1"
"998","KDELR2","HINT1"
"999","COPG","HINT1"
"1000","HERPUD1","HINT1"
"1001","GLUD1","HINT1"
"1002","DDIT4","HINT1"
"1003","ARF6","HINT1"
"1004","HNRNPU","HINT1"
"1005","TSPAN14","HINT1"
"1006","HMGB2","HINT1"
"1007","SART1","HINT1"
"1008","CDT1","HINT1"
"1009","MAPRE1","HINT1"
"1010","YWHAZ","HINT1"
"1011","PPP4C","HINT1"
"1012","HYOU1","HINT1"
"1013","GLUL","HINT1"
"1014","RAB1B","HINT1"
"1015","ICAM3","HINT1"
"1016","CYBB","HINT1"
"1017","PRPF6","HINT1"
"1018","SRSF9","HINT1"
"1019","EHD4","HINT1"
"1020","PUF60","HINT1"
"1021","DUSP1","HINT1"
"1022","PHF21A","HINT1"
"1023","TSC22D3","HINT1"
"1024","ALDOA","HINT1"
"1025","HBEGF","HINT1"
"1026","PAK2","HINT1"
"1027","MARCKS","HINT1"
"1028","FCAR","HINT1"
"1029","AMDHD2","HINT1"
"1030","MRPL12","HINT1"
"1031","MAFB","HINT1"
"1032","JUNB","HINT1"
"1033","EREG","HINT1"
"1034","LSM12","HINT1"
"1035","POTEKP","HINT1"
"1036","SOCS3","HINT1"
"1037","SOCS1","HINT1"
"1038","ACTR2","HINT1"
"1039","CDC37","HINT1"
"1040","ELMO1","HINT1"
"1041","TESK2","HINT1"
"1042","HNRNPA3","HINT1"
"1043","GSN","HINT1"
"1044","FPR2","HINT1"
"1045","RAB8A","HINT1"
"1046","PPIF","HINT1"
"1047","STX11","HINT1"
"1048","NSD1","HINT1"
"1049","HNRNPK","HINT1"
"1050","CTSD","HINT1"
"1051","PABPC4","HINT1"
"1052","P4HB","HINT1"
"1053","COPS7B","HINT1"
"1054","C19orf60","HINT1"
"1055","PRCC","HINT1"
"1056","RRP12","HINT1"
"1057","PDIA4","ATXN3L"
"1058","CHFR","ATXN3L"
"1059","CDK9","ATXN3L"
"1060","AAMP","ATXN3L"
"1061","RPN1","ATXN3L"
"1062","WDR18","ATXN3L"
"1063","DDX3X","ATXN3L"
"1064","BLK","ATXN3L"
"1065","FZR1","ATXN3L"
"1066","SAFB","ATXN3L"
"1067","CXCR4","ATXN3L"
"1068","NDUFV1","ATXN3L"
"1069","ODF2","ATXN3L"
"1070","UQCRC1","ATXN3L"
"1071","PDIA3","ATXN3L"
"1072","GPI","ATXN3L"
"1073","TPD52L2","ATXN3L"
"1074","THOC6","ATXN3L"
"1075","HSPA9","ATXN3L"
"1076","HSPA5","ATXN3L"
"1077","GPAA1","ATXN3L"
"1078","SAFB2","ATXN3L"
"1079","HNRNPA1","ATXN3L"
"1080","ZFP36L1","ATXN3L"
"1081","GBAP1","ATXN3L"
"1082","RBM3","ATXN3L"
"1083","CCDC22","ATXN3L"
"1084","PTX3","ATXN3L"
"1085","RTN3","ATXN3L"
"1086","KDELR2","ATXN3L"
"1087","COPG","ATXN3L"
"1088","HERPUD1","ATXN3L"
"1089","GLUD1","ATXN3L"
"1090","DDIT4","ATXN3L"
"1091","ARF6","ATXN3L"
"1092","HNRNPU","ATXN3L"
"1093","TSPAN14","ATXN3L"
"1094","HMGB2","ATXN3L"
"1095","SART1","ATXN3L"
"1096","CDT1","ATXN3L"
"1097","MAPRE1","ATXN3L"
"1098","YWHAZ","ATXN3L"
"1099","PPP4C","ATXN3L"
"1100","HYOU1","ATXN3L"
"1101","GLUL","ATXN3L"
"1102","RAB1B","ATXN3L"
"1103","ICAM3","ATXN3L"
"1104","CYBB","ATXN3L"
"1105","PRPF6","ATXN3L"
"1106","SRSF9","ATXN3L"
"1107","EHD4","ATXN3L"
"1108","PUF60","ATXN3L"
"1109","DUSP1","ATXN3L"
"1110","PHF21A","ATXN3L"
"1111","TSC22D3","ATXN3L"
"1112","ALDOA","ATXN3L"
"1113","HBEGF","ATXN3L"
"1114","PAK2","ATXN3L"
"1115","MARCKS","ATXN3L"
"1116","FCAR","ATXN3L"
"1117","AMDHD2","ATXN3L"
"1118","MRPL12","ATXN3L"
"1119","MAFB","ATXN3L"
"1120","JUNB","ATXN3L"
"1121","EREG","ATXN3L"
"1122","LSM12","ATXN3L"
"1123","POTEKP","ATXN3L"
"1124","SOCS3","ATXN3L"
"1125","SOCS1","ATXN3L"
"1126","ACTR2","ATXN3L"
"1127","CDC37","ATXN3L"
"1128","ELMO1","ATXN3L"
"1129","TESK2","ATXN3L"
"1130","HNRNPA3","ATXN3L"
"1131","GSN","ATXN3L"
"1132","FPR2","ATXN3L"
"1133","RAB8A","ATXN3L"
"1134","PPIF","ATXN3L"
"1135","STX11","ATXN3L"
"1136","NSD1","ATXN3L"
"1137","HNRNPK","ATXN3L"
"1138","CTSD","ATXN3L"
"1139","PABPC4","ATXN3L"
"1140","P4HB","ATXN3L"
"1141","COPS7B","ATXN3L"
"1142","C19orf60","ATXN3L"
"1143","PRCC","ATXN3L"
"1144","RRP12","ATXN3L"
"1145","PDIA4","FAM111A"
"1146","CHFR","FAM111A"
"1147","CDK9","FAM111A"
"1148","AAMP","FAM111A"
"1149","RPN1","FAM111A"
"1150","WDR18","FAM111A"
"1151","DDX3X","FAM111A"
"1152","BLK","FAM111A"
"1153","FZR1","FAM111A"
"1154","SAFB","FAM111A"
"1155","CXCR4","FAM111A"
"1156","NDUFV1","FAM111A"
"1157","ODF2","FAM111A"
"1158","UQCRC1","FAM111A"
"1159","PDIA3","FAM111A"
"1160","GPI","FAM111A"
"1161","TPD52L2","FAM111A"
"1162","THOC6","FAM111A"
"1163","HSPA9","FAM111A"
"1164","HSPA5","FAM111A"
"1165","GPAA1","FAM111A"
"1166","SAFB2","FAM111A"
"1167","HNRNPA1","FAM111A"
"1168","ZFP36L1","FAM111A"
"1169","GBAP1","FAM111A"
"1170","RBM3","FAM111A"
"1171","CCDC22","FAM111A"
"1172","PTX3","FAM111A"
"1173","RTN3","FAM111A"
"1174","KDELR2","FAM111A"
"1175","COPG","FAM111A"
"1176","HERPUD1","FAM111A"
"1177","GLUD1","FAM111A"
"1178","DDIT4","FAM111A"
"1179","ARF6","FAM111A"
"1180","HNRNPU","FAM111A"
"1181","TSPAN14","FAM111A"
"1182","HMGB2","FAM111A"
"1183","SART1","FAM111A"
"1184","CDT1","FAM111A"
"1185","MAPRE1","FAM111A"
"1186","YWHAZ","FAM111A"
"1187","PPP4C","FAM111A"
"1188","HYOU1","FAM111A"
"1189","GLUL","FAM111A"
"1190","RAB1B","FAM111A"
"1191","ICAM3","FAM111A"
"1192","CYBB","FAM111A"
"1193","PRPF6","FAM111A"
"1194","SRSF9","FAM111A"
"1195","EHD4","FAM111A"
"1196","PUF60","FAM111A"
"1197","DUSP1","FAM111A"
"1198","PHF21A","FAM111A"
"1199","TSC22D3","FAM111A"
"1200","ALDOA","FAM111A"
"1201","HBEGF","FAM111A"
"1202","PAK2","FAM111A"
"1203","MARCKS","FAM111A"
"1204","FCAR","FAM111A"
"1205","AMDHD2","FAM111A"
"1206","MRPL12","FAM111A"
"1207","MAFB","FAM111A"
"1208","JUNB","FAM111A"
"1209","EREG","FAM111A"
"1210","LSM12","FAM111A"
"1211","POTEKP","FAM111A"
"1212","SOCS3","FAM111A"
"1213","SOCS1","FAM111A"
"1214","ACTR2","FAM111A"
"1215","CDC37","FAM111A"
"1216","ELMO1","FAM111A"
"1217","TESK2","FAM111A"
"1218","HNRNPA3","FAM111A"
"1219","GSN","FAM111A"
"1220","FPR2","FAM111A"
"1221","RAB8A","FAM111A"
"1222","PPIF","FAM111A"
"1223","STX11","FAM111A"
"1224","NSD1","FAM111A"
"1225","HNRNPK","FAM111A"
"1226","CTSD","FAM111A"
"1227","PABPC4","FAM111A"
"1228","P4HB","FAM111A"
"1229","COPS7B","FAM111A"
"1230","C19orf60","FAM111A"
"1231","PRCC","FAM111A"
"1232","RRP12","FAM111A"
"1233","PDIA4","ATAT1"
"1234","CHFR","ATAT1"
"1235","CDK9","ATAT1"
"1236","AAMP","ATAT1"
"1237","RPN1","ATAT1"
"1238","WDR18","ATAT1"
"1239","DDX3X","ATAT1"
"1240","BLK","ATAT1"
"1241","FZR1","ATAT1"
"1242","SAFB","ATAT1"
"1243","CXCR4","ATAT1"
"1244","NDUFV1","ATAT1"
"1245","ODF2","ATAT1"
"1246","UQCRC1","ATAT1"
"1247","PDIA3","ATAT1"
"1248","GPI","ATAT1"
"1249","TPD52L2","ATAT1"
"1250","THOC6","ATAT1"
"1251","HSPA9","ATAT1"
"1252","HSPA5","ATAT1"
"1253","GPAA1","ATAT1"
"1254","SAFB2","ATAT1"
"1255","HNRNPA1","ATAT1"
"1256","ZFP36L1","ATAT1"
"1257","GBAP1","ATAT1"
"1258","RBM3","ATAT1"
"1259","CCDC22","ATAT1"
"1260","PTX3","ATAT1"
"1261","RTN3","ATAT1"
"1262","KDELR2","ATAT1"
"1263","COPG","ATAT1"
"1264","HERPUD1","ATAT1"
"1265","GLUD1","ATAT1"
"1266","DDIT4","ATAT1"
"1267","ARF6","ATAT1"
"1268","HNRNPU","ATAT1"
"1269","TSPAN14","ATAT1"
"1270","HMGB2","ATAT1"
"1271","SART1","ATAT1"
"1272","CDT1","ATAT1"
"1273","MAPRE1","ATAT1"
"1274","YWHAZ","ATAT1"
"1275","PPP4C","ATAT1"
"1276","HYOU1","ATAT1"
"1277","GLUL","ATAT1"
"1278","RAB1B","ATAT1"
"1279","ICAM3","ATAT1"
"1280","CYBB","ATAT1"
"1281","PRPF6","ATAT1"
"1282","SRSF9","ATAT1"
"1283","EHD4","ATAT1"
"1284","PUF60","ATAT1"
"1285","DUSP1","ATAT1"
"1286","PHF21A","ATAT1"
"1287","TSC22D3","ATAT1"
"1288","ALDOA","ATAT1"
"1289","HBEGF","ATAT1"
"1290","PAK2","ATAT1"
"1291","MARCKS","ATAT1"
"1292","FCAR","ATAT1"
"1293","AMDHD2","ATAT1"
"1294","MRPL12","ATAT1"
"1295","MAFB","ATAT1"
"1296","JUNB","ATAT1"
"1297","EREG","ATAT1"
"1298","LSM12","ATAT1"
"1299","POTEKP","ATAT1"
"1300","SOCS3","ATAT1"
"1301","SOCS1","ATAT1"
"1302","ACTR2","ATAT1"
"1303","CDC37","ATAT1"
"1304","ELMO1","ATAT1"
"1305","TESK2","ATAT1"
"1306","HNRNPA3","ATAT1"
"1307","GSN","ATAT1"
"1308","FPR2","ATAT1"
"1309","RAB8A","ATAT1"
"1310","PPIF","ATAT1"
"1311","STX11","ATAT1"
"1312","NSD1","ATAT1"
"1313","HNRNPK","ATAT1"
"1314","CTSD","ATAT1"
"1315","PABPC4","ATAT1"
"1316","P4HB","ATAT1"
"1317","COPS7B","ATAT1"
"1318","C19orf60","ATAT1"
"1319","PRCC","ATAT1"
"1320","RRP12","ATAT1"
"1321","PDIA4","OXA1L"
"1322","CHFR","OXA1L"
"1323","CDK9","OXA1L"
"1324","AAMP","OXA1L"
"1325","RPN1","OXA1L"
"1326","WDR18","OXA1L"
"1327","DDX3X","OXA1L"
"1328","BLK","OXA1L"
"1329","FZR1","OXA1L"
"1330","SAFB","OXA1L"
"1331","CXCR4","OXA1L"
"1332","NDUFV1","OXA1L"
"1333","ODF2","OXA1L"
"1334","UQCRC1","OXA1L"
"1335","PDIA3","OXA1L"
"1336","GPI","OXA1L"
"1337","TPD52L2","OXA1L"
"1338","THOC6","OXA1L"
"1339","HSPA9","OXA1L"
"1340","HSPA5","OXA1L"
"1341","GPAA1","OXA1L"
"1342","SAFB2","OXA1L"
"1343","HNRNPA1","OXA1L"
"1344","ZFP36L1","OXA1L"
"1345","GBAP1","OXA1L"
"1346","RBM3","OXA1L"
"1347","CCDC22","OXA1L"
"1348","PTX3","OXA1L"
"1349","RTN3","OXA1L"
"1350","KDELR2","OXA1L"
"1351","COPG","OXA1L"
"1352","HERPUD1","OXA1L"
"1353","GLUD1","OXA1L"
"1354","DDIT4","OXA1L"
"1355","ARF6","OXA1L"
"1356","HNRNPU","OXA1L"
"1357","TSPAN14","OXA1L"
"1358","HMGB2","OXA1L"
"1359","SART1","OXA1L"
"1360","CDT1","OXA1L"
"1361","MAPRE1","OXA1L"
"1362","YWHAZ","OXA1L"
"1363","PPP4C","OXA1L"
"1364","HYOU1","OXA1L"
"1365","GLUL","OXA1L"
"1366","RAB1B","OXA1L"
"1367","ICAM3","OXA1L"
"1368","CYBB","OXA1L"
"1369","PRPF6","OXA1L"
"1370","SRSF9","OXA1L"
"1371","EHD4","OXA1L"
"1372","PUF60","OXA1L"
"1373","DUSP1","OXA1L"
"1374","PHF21A","OXA1L"
"1375","TSC22D3","OXA1L"
"1376","ALDOA","OXA1L"
"1377","HBEGF","OXA1L"
"1378","PAK2","OXA1L"
"1379","MARCKS","OXA1L"
"1380","FCAR","OXA1L"
"1381","AMDHD2","OXA1L"
"1382","MRPL12","OXA1L"
"1383","MAFB","OXA1L"
"1384","JUNB","OXA1L"
"1385","EREG","OXA1L"
"1386","LSM12","OXA1L"
"1387","POTEKP","OXA1L"
"1388","SOCS3","OXA1L"
"1389","SOCS1","OXA1L"
"1390","ACTR2","OXA1L"
"1391","CDC37","OXA1L"
"1392","ELMO1","OXA1L"
"1393","TESK2","OXA1L"
"1394","HNRNPA3","OXA1L"
"1395","GSN","OXA1L"
"1396","FPR2","OXA1L"
"1397","RAB8A","OXA1L"
"1398","PPIF","OXA1L"
"1399","STX11","OXA1L"
"1400","NSD1","OXA1L"
"1401","HNRNPK","OXA1L"
"1402","CTSD","OXA1L"
"1403","PABPC4","OXA1L"
"1404","P4HB","OXA1L"
"1405","COPS7B","OXA1L"
"1406","C19orf60","OXA1L"
"1407","PRCC","OXA1L"
"1408","RRP12","OXA1L"
"1409","PDIA4","C2orf68"
"1410","CHFR","C2orf68"
"1411","CDK9","C2orf68"
"1412","AAMP","C2orf68"
"1413","RPN1","C2orf68"
"1414","WDR18","C2orf68"
"1415","DDX3X","C2orf68"
"1416","BLK","C2orf68"
"1417","FZR1","C2orf68"
"1418","SAFB","C2orf68"
"1419","CXCR4","C2orf68"
"1420","NDUFV1","C2orf68"
"1421","ODF2","C2orf68"
"1422","UQCRC1","C2orf68"
"1423","PDIA3","C2orf68"
"1424","GPI","C2orf68"
"1425","TPD52L2","C2orf68"
"1426","THOC6","C2orf68"
"1427","HSPA9","C2orf68"
"1428","HSPA5","C2orf68"
"1429","GPAA1","C2orf68"
"1430","SAFB2","C2orf68"
"1431","HNRNPA1","C2orf68"
"1432","ZFP36L1","C2orf68"
"1433","GBAP1","C2orf68"
"1434","RBM3","C2orf68"
"1435","CCDC22","C2orf68"
"1436","PTX3","C2orf68"
"1437","RTN3","C2orf68"
"1438","KDELR2","C2orf68"
"1439","COPG","C2orf68"
"1440","HERPUD1","C2orf68"
"1441","GLUD1","C2orf68"
"1442","DDIT4","C2orf68"
"1443","ARF6","C2orf68"
"1444","HNRNPU","C2orf68"
"1445","TSPAN14","C2orf68"
"1446","HMGB2","C2orf68"
"1447","SART1","C2orf68"
"1448","CDT1","C2orf68"
"1449","MAPRE1","C2orf68"
"1450","YWHAZ","C2orf68"
"1451","PPP4C","C2orf68"
"1452","HYOU1","C2orf68"
"1453","GLUL","C2orf68"
"1454","RAB1B","C2orf68"
"1455","ICAM3","C2orf68"
"1456","CYBB","C2orf68"
"1457","PRPF6","C2orf68"
"1458","SRSF9","C2orf68"
"1459","EHD4","C2orf68"
"1460","PUF60","C2orf68"
"1461","DUSP1","C2orf68"
"1462","PHF21A","C2orf68"
"1463","TSC22D3","C2orf68"
"1464","ALDOA","C2orf68"
"1465","HBEGF","C2orf68"
"1466","PAK2","C2orf68"
"1467","MARCKS","C2orf68"
"1468","FCAR","C2orf68"
"1469","AMDHD2","C2orf68"
"1470","MRPL12","C2orf68"
"1471","MAFB","C2orf68"
"1472","JUNB","C2orf68"
"1473","EREG","C2orf68"
"1474","LSM12","C2orf68"
"1475","POTEKP","C2orf68"
"1476","SOCS3","C2orf68"
"1477","SOCS1","C2orf68"
"1478","ACTR2","C2orf68"
"1479","CDC37","C2orf68"
"1480","ELMO1","C2orf68"
"1481","TESK2","C2orf68"
"1482","HNRNPA3","C2orf68"
"1483","GSN","C2orf68"
"1484","FPR2","C2orf68"
"1485","RAB8A","C2orf68"
"1486","PPIF","C2orf68"
"1487","STX11","C2orf68"
"1488","NSD1","C2orf68"
"1489","HNRNPK","C2orf68"
"1490","CTSD","C2orf68"
"1491","PABPC4","C2orf68"
"1492","P4HB","C2orf68"
"1493","COPS7B","C2orf68"
"1494","C19orf60","C2orf68"
"1495","PRCC","C2orf68"
"1496","RRP12","C2orf68"
"1497","PDIA4","TIMM8B"
"1498","CHFR","TIMM8B"
"1499","CDK9","TIMM8B"
"1500","AAMP","TIMM8B"
"1501","RPN1","TIMM8B"
"1502","WDR18","TIMM8B"
"1503","DDX3X","TIMM8B"
"1504","BLK","TIMM8B"
"1505","FZR1","TIMM8B"
"1506","SAFB","TIMM8B"
"1507","CXCR4","TIMM8B"
"1508","NDUFV1","TIMM8B"
"1509","ODF2","TIMM8B"
"1510","UQCRC1","TIMM8B"
"1511","PDIA3","TIMM8B"
"1512","GPI","TIMM8B"
"1513","TPD52L2","TIMM8B"
"1514","THOC6","TIMM8B"
"1515","HSPA9","TIMM8B"
"1516","HSPA5","TIMM8B"
"1517","GPAA1","TIMM8B"
"1518","SAFB2","TIMM8B"
"1519","HNRNPA1","TIMM8B"
"1520","ZFP36L1","TIMM8B"
"1521","GBAP1","TIMM8B"
"1522","RBM3","TIMM8B"
"1523","CCDC22","TIMM8B"
"1524","PTX3","TIMM8B"
"1525","RTN3","TIMM8B"
"1526","KDELR2","TIMM8B"
"1527","COPG","TIMM8B"
"1528","HERPUD1","TIMM8B"
"1529","GLUD1","TIMM8B"
"1530","DDIT4","TIMM8B"
"1531","ARF6","TIMM8B"
"1532","HNRNPU","TIMM8B"
"1533","TSPAN14","TIMM8B"
"1534","HMGB2","TIMM8B"
"1535","SART1","TIMM8B"
"1536","CDT1","TIMM8B"
"1537","MAPRE1","TIMM8B"
"1538","YWHAZ","TIMM8B"
"1539","PPP4C","TIMM8B"
"1540","HYOU1","TIMM8B"
"1541","GLUL","TIMM8B"
"1542","RAB1B","TIMM8B"
"1543","ICAM3","TIMM8B"
"1544","CYBB","TIMM8B"
"1545","PRPF6","TIMM8B"
"1546","SRSF9","TIMM8B"
"1547","EHD4","TIMM8B"
"1548","PUF60","TIMM8B"
"1549","DUSP1","TIMM8B"
"1550","PHF21A","TIMM8B"
"1551","TSC22D3","TIMM8B"
"1552","ALDOA","TIMM8B"
"1553","HBEGF","TIMM8B"
"1554","PAK2","TIMM8B"
"1555","MARCKS","TIMM8B"
"1556","FCAR","TIMM8B"
"1557","AMDHD2","TIMM8B"
"1558","MRPL12","TIMM8B"
"1559","MAFB","TIMM8B"
"1560","JUNB","TIMM8B"
"1561","EREG","TIMM8B"
"1562","LSM12","TIMM8B"
"1563","POTEKP","TIMM8B"
"1564","SOCS3","TIMM8B"
"1565","SOCS1","TIMM8B"
"1566","ACTR2","TIMM8B"
"1567","CDC37","TIMM8B"
"1568","ELMO1","TIMM8B"
"1569","TESK2","TIMM8B"
"1570","HNRNPA3","TIMM8B"
"1571","GSN","TIMM8B"
"1572","FPR2","TIMM8B"
"1573","RAB8A","TIMM8B"
"1574","PPIF","TIMM8B"
"1575","STX11","TIMM8B"
"1576","NSD1","TIMM8B"
"1577","HNRNPK","TIMM8B"
"1578","CTSD","TIMM8B"
"1579","PABPC4","TIMM8B"
"1580","P4HB","TIMM8B"
"1581","COPS7B","TIMM8B"
"1582","C19orf60","TIMM8B"
"1583","PRCC","TIMM8B"
"1584","RRP12","TIMM8B"
"1585","PDIA4","TNPO3"
"1586","CHFR","TNPO3"
"1587","CDK9","TNPO3"
"1588","AAMP","TNPO3"
"1589","RPN1","TNPO3"
"1590","WDR18","TNPO3"
"1591","DDX3X","TNPO3"
"1592","BLK","TNPO3"
"1593","FZR1","TNPO3"
"1594","SAFB","TNPO3"
"1595","CXCR4","TNPO3"
"1596","NDUFV1","TNPO3"
"1597","ODF2","TNPO3"
"1598","UQCRC1","TNPO3"
"1599","PDIA3","TNPO3"
"1600","GPI","TNPO3"
"1601","TPD52L2","TNPO3"
"1602","THOC6","TNPO3"
"1603","HSPA9","TNPO3"
"1604","HSPA5","TNPO3"
"1605","GPAA1","TNPO3"
"1606","SAFB2","TNPO3"
"1607","HNRNPA1","TNPO3"
"1608","ZFP36L1","TNPO3"
"1609","GBAP1","TNPO3"
"1610","RBM3","TNPO3"
"1611","CCDC22","TNPO3"
"1612","PTX3","TNPO3"
"1613","RTN3","TNPO3"
"1614","KDELR2","TNPO3"
"1615","COPG","TNPO3"
"1616","HERPUD1","TNPO3"
"1617","GLUD1","TNPO3"
"1618","DDIT4","TNPO3"
"1619","ARF6","TNPO3"
"1620","HNRNPU","TNPO3"
"1621","TSPAN14","TNPO3"
"1622","HMGB2","TNPO3"
"1623","SART1","TNPO3"
"1624","CDT1","TNPO3"
"1625","MAPRE1","TNPO3"
"1626","YWHAZ","TNPO3"
"1627","PPP4C","TNPO3"
"1628","HYOU1","TNPO3"
"1629","GLUL","TNPO3"
"1630","RAB1B","TNPO3"
"1631","ICAM3","TNPO3"
"1632","CYBB","TNPO3"
"1633","PRPF6","TNPO3"
"1634","SRSF9","TNPO3"
"1635","EHD4","TNPO3"
"1636","PUF60","TNPO3"
"1637","DUSP1","TNPO3"
"1638","PHF21A","TNPO3"
"1639","TSC22D3","TNPO3"
"1640","ALDOA","TNPO3"
"1641","HBEGF","TNPO3"
"1642","PAK2","TNPO3"
"1643","MARCKS","TNPO3"
"1644","FCAR","TNPO3"
"1645","AMDHD2","TNPO3"
"1646","MRPL12","TNPO3"
"1647","MAFB","TNPO3"
"1648","JUNB","TNPO3"
"1649","EREG","TNPO3"
"1650","LSM12","TNPO3"
"1651","POTEKP","TNPO3"
"1652","SOCS3","TNPO3"
"1653","SOCS1","TNPO3"
"1654","ACTR2","TNPO3"
"1655","CDC37","TNPO3"
"1656","ELMO1","TNPO3"
"1657","TESK2","TNPO3"
"1658","HNRNPA3","TNPO3"
"1659","GSN","TNPO3"
"1660","FPR2","TNPO3"
"1661","RAB8A","TNPO3"
"1662","PPIF","TNPO3"
"1663","STX11","TNPO3"
"1664","NSD1","TNPO3"
"1665","HNRNPK","TNPO3"
"1666","CTSD","TNPO3"
"1667","PABPC4","TNPO3"
"1668","P4HB","TNPO3"
"1669","COPS7B","TNPO3"
"1670","C19orf60","TNPO3"
"1671","PRCC","TNPO3"
"1672","RRP12","TNPO3"
"1673","PDIA4","PBLD"
"1674","CHFR","PBLD"
"1675","CDK9","PBLD"
"1676","AAMP","PBLD"
"1677","RPN1","PBLD"
"1678","WDR18","PBLD"
"1679","DDX3X","PBLD"
"1680","BLK","PBLD"
"1681","FZR1","PBLD"
"1682","SAFB","PBLD"
"1683","CXCR4","PBLD"
"1684","NDUFV1","PBLD"
"1685","ODF2","PBLD"
"1686","UQCRC1","PBLD"
"1687","PDIA3","PBLD"
"1688","GPI","PBLD"
"1689","TPD52L2","PBLD"
"1690","THOC6","PBLD"
"1691","HSPA9","PBLD"
"1692","HSPA5","PBLD"
"1693","GPAA1","PBLD"
"1694","SAFB2","PBLD"
"1695","HNRNPA1","PBLD"
"1696","ZFP36L1","PBLD"
"1697","GBAP1","PBLD"
"1698","RBM3","PBLD"
"1699","CCDC22","PBLD"
"1700","PTX3","PBLD"
"1701","RTN3","PBLD"
"1702","KDELR2","PBLD"
"1703","COPG","PBLD"
"1704","HERPUD1","PBLD"
"1705","GLUD1","PBLD"
"1706","DDIT4","PBLD"
"1707","ARF6","PBLD"
"1708","HNRNPU","PBLD"
"1709","TSPAN14","PBLD"
"1710","HMGB2","PBLD"
"1711","SART1","PBLD"
"1712","CDT1","PBLD"
"1713","MAPRE1","PBLD"
"1714","YWHAZ","PBLD"
"1715","PPP4C","PBLD"
"1716","HYOU1","PBLD"
"1717","GLUL","PBLD"
"1718","RAB1B","PBLD"
"1719","ICAM3","PBLD"
"1720","CYBB","PBLD"
"1721","PRPF6","PBLD"
"1722","SRSF9","PBLD"
"1723","EHD4","PBLD"
"1724","PUF60","PBLD"
"1725","DUSP1","PBLD"
"1726","PHF21A","PBLD"
"1727","TSC22D3","PBLD"
"1728","ALDOA","PBLD"
"1729","HBEGF","PBLD"
"1730","PAK2","PBLD"
"1731","MARCKS","PBLD"
"1732","FCAR","PBLD"
"1733","AMDHD2","PBLD"
"1734","MRPL12","PBLD"
